requirement_id,line_no,summary,phase,artifact,validation,owner
R-5378,5378,non-ablation supplement core is finalized;,11,phase_gate_register.csv (Gate 11),Gate 11 pre-ablation hard gate sign-off (P1+P3+P5+P6+P7+P8+P9+P10),P1
R-5379,5379,current journal requirements are met;,11,phase_gate_register.csv (Gate 11),Gate 11 pre-ablation hard gate sign-off (P1+P3+P5+P6+P7+P8+P9+P10),P1
R-5380,5380,Phase 12 entry certificate is signed;,11,phase_gate_register.csv (Gate 11),Gate 11 pre-ablation hard gate sign-off (P1+P3+P5+P6+P7+P8+P9+P10),P1
R-5381,5381,no material unresolved issue remains.,11,phase_gate_register.csv (Gate 11),Gate 11 pre-ablation hard gate sign-off (P1+P3+P5+P6+P7+P8+P9+P10),P1
R-5385,5385,Phase 11 freezes only when every signatory approves. This is the mandatory entry gate for final ablation. No ablation objective evaluatio...,11,phase_gate_register.csv (Gate 11),Gate 11 pre-ablation hard gate sign-off (P1+P3+P5+P6+P7+P8+P9+P10),P1
R-5407,5407,repeat official-guidance check;,11,risk_register.csv,Gate 11 pre-ablation hard gate sign-off (P1+P3+P5+P6+P7+P8+P9+P10),P1
R-5408,5408,automated deep scan including OOXML/metadata;,11,risk_register.csv,Gate 11 pre-ablation hard gate sign-off (P1+P3+P5+P6+P7+P8+P9+P10),P1
R-5409,5409,isolate administrative gaps;,11,risk_register.csv,Gate 11 pre-ablation hard gate sign-off (P1+P3+P5+P6+P7+P8+P9+P10),P1
R-5410,5410,revalidate hashes/profile lock;,11,risk_register.csv,Gate 11 pre-ablation hard gate sign-off (P1+P3+P5+P6+P7+P8+P9+P10),P1
R-5411,5411,keep Phase 11 open until truly final.,11,risk_register.csv,Gate 11 pre-ablation hard gate sign-off (P1+P3+P5+P6+P7+P8+P9+P10),P1
R-5415,5415,"All generated outputs, especially the signed phase12_entry_certificate.md.",11,phase12_entry_certificate.md,Gate 11 pre-ablation hard gate sign-off (P1+P3+P5+P6+P7+P8+P9+P10),P1
R-5419,5419,"Gate 11 — Pre-ablation hard gate: P1 + P3 + P5 + P6 + P7 + P8 + P9 + P10 must all approve. Any open material issue, missing signature, al...",11,phase_gate_register.csv (Gate 11),Gate 11 pre-ablation hard gate sign-off (P1+P3+P5+P6+P7+P8+P9+P10),P1
R-5434,5434,Phase 12 is the final phase of the project; no later phase exists.,12,completion_report.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-5454,5454,Every item in phase12_entry_certificate.md MUST be green:,12,phase12_entry_certificate.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-5499,5499,Recompute and compare:,12,ablation_execution_manifest.json,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-5507,5507,Abort if any material hash differs.,12,ablation_execution_manifest.json,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-5508,5508,"Create ablation_execution_manifest.json with study ID, commit, environment, frozen toggles, cells, suites, dimensions, runs, seeds, funct...",12,ablation_execution_manifest.json,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-5511,5511,Create a clean branch/worktree or immutable execution container.,12,ablation_execution_manifest.json,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-5515,5515,The final ablation study MUST distinguish these questions:,12,ablation_preregistration.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5517,5517,"Conditional remove-one contribution: How does disabling one component from the full frozen scaffold change performance, conditional on al...",12,ablation_preregistration.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5520,5520,Isolated add-one contribution: How does enabling one component on a frozen minimal/base configuration change performance?,12,ablation_preregistration.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5522,5522,Order-conditional incremental contribution: How does adding each module in a pre-specified dependency-respecting cumulative chain change...,12,ablation_preregistration.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5525,5525,Direct SGSM overlay contribution: What changes when SGSM is disabled while the remaining frozen algorithm is held constant?,12,ablation_preregistration.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5527,5527,Targeted interaction effects: Do pre-specified dependent component pairs show non-additive behavior?,12,ablation_preregistration.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5529,5529,Cost contribution: What runtime and objective-accounting overhead does each configuration impose? Memory overhead is in scope only when t...,12,ablation_preregistration.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5534,5534,Convergence contribution: At what evaluation stages do differences emerge?,12,ablation_preregistration.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5536,5536,"Sensitivity: Are ablation conclusions stable under approved nearby configuration values, without modifying algorithm code?",12,ablation_preregistration.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5539,5539,Do not call a conditional or order-dependent delta an independent causal effect.,12,ablation_preregistration.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5540,5540,Do not average across dimensions when signs or magnitudes differ materially.,12,ablation_preregistration.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5544,5544,Verify the existing script and execute the approved remove-one matrix. The cell set is conditional on the Phase 3 frozen-profile toggle a...,12,remove-one ablation cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5547,5547,"A mechanism confirmed active MUST be included, or excluded with a preregistered justification recorded in the ablation plan. Expected cel...",12,remove-one ablation cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5578,5578,The last three mechanisms are active in the current frozen profile (Appendix D.7.6) and their remove-one configs already exist under conf...,12,remove-one ablation cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5588,5588,"For this scaffold design, SGSM/interaction graph is expected to be disabled in every cell. Verify this from generated configs. Every tabl...",12,remove-one ablation cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5592,5592,"Expected core protocol, subject to preregistered verification:",12,remove-one ablation cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5604,5604,Run a direct SGSM comparison with all other relevant components held constant. The design comprises cells equivalent to:,12,direct SGSM cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5613,5613,"These configuration names do not exist in the repository yet, and scripts/run_ablation.py cannot produce an SGSM-on cell: it merges inter...",12,direct SGSM cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5621,5621,Define no_adaptive toggle set in ablation plan before execution; name the suite; include a dimension >= 50 (SGSM gates at min_dim 50).,12,direct SGSM cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5625,5625,Verify whether CEC2013 was involved in development; do not call it a holdout or independent confirmation unless proven.,12,direct SGSM cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5627,5627,The direct SGSM comparison MUST report both performance and overhead.,12,direct SGSM cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5631,5631,Isolated add-one panel.,12,isolated/incremental cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5632,5632,Use a frozen base configuration and one only_<component> cell per approved component when scientifically meaningful.,12,isolated/incremental cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5634,5634,Components with dependencies that cannot operate in isolation are marked not identifiable and excluded with rationale.,12,isolated/incremental cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5637,5637,Cumulative incremental chain.,12,isolated/incremental cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5638,5638,"Define the order before running, based on code dependencies and scientific rationale, not expected performance.",12,isolated/incremental cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5653,5653,Each cell differs from the previous by exactly one approved module.,12,isolated/incremental cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5654,5654,Report each delta as order-conditional.,12,isolated/incremental cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5655,5655,"Preserve identical budgets, seeds, and implementation.",12,isolated/incremental cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5657,5657,"If the existing runner lacks cumulative mode, generate explicit frozen config files through the existing toggle system. Do not modify alg...",12,isolated/incremental cells (staging) + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5662,5662,"At minimum evaluate interactions required by the method dependency graph, when supported by the preregistration and compute budget. Expec...",12,targeted interaction cells + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5669,5669,Use a limited factorial or contrast design sufficient for the stated question.,12,targeted interaction cells + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5670,5670,Do not claim untested interactions are absent. A full 2^k factorial is not required unless pre-registered and computationally feasible.,12,targeted interaction cells + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5673,5673,Interaction cells that require SGSM enabled are subject to the same tooling constraint as Section 12.4: run_ablation.py merges interactio...,12,targeted interaction cells + ablation plan,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5682,5682,"Re-run and record the authoritative dry-run generation after the signed Gate 11 — the pre-ablation hard gate, evidenced by an all-green p...",12,config validation record / dry-run diff,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5692,5692,"Warning: both invocations rewrite the committed configs/_ablation/*.yml files in place. Diff the result, then deliberately commit or rest...",12,config validation record / dry-run diff,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5697,5697,"For every generated config, verify:",12,config validation record / dry-run diff,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5708,5708,Render and manually inspect a configuration-difference matrix. Any unexpected change blocks execution.,12,config validation record / dry-run diff,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5713,5713,"Execute core ablation runs via run_ablation.py --dimension 10,30,50,100 --runs 25 --workers 15 (expected core command).",12,staged ablation runs (results/_ablation),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5721,5721,"output to staging only, expected under results/_ablation/<cell>/dt-gsk/<suite>/...;",12,staged ablation runs (results/_ablation),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5723,5723,preserve seed 20240620 and exact run count;,12,staged ablation runs (results/_ablation),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5724,5724,use --workers 2 or serial when memory constrained;,12,staged ablation runs (results/_ablation),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5725,5725,resume incomplete cells without changing protocol;,12,staged ablation runs (results/_ablation),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5726,5726,rerun only failed/corrupt cells using --only <cell>;,12,staged ablation runs (results/_ablation),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5727,5727,"never reduce runs, dimensions, functions, or MaxFES;",12,staged ablation runs (results/_ablation),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5728,5728,never change a parameter after observing outcomes;,12,staged ablation runs (results/_ablation),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5729,5729,"record retries, worker failures, timeouts, and hardware events;",12,staged ablation runs (results/_ablation),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5730,5730,verify no source/config file changed during execution.,12,staged ablation runs (results/_ablation),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5732,5732,"Execute direct SGSM, isolated, cumulative, targeted interaction, overhead, convergence, and approved sensitivity cells using separate, pr...",12,staged ablation runs (results/_ablation),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5738,5738,For each cell verify:,12,run validation report,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5748,5748,"wall-time instrumentation (runtime_seconds in per_run.csv), plus memory instrumentation only when the optional pre-freeze peak-memory har...",12,run validation report,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5758,5758,A partial matrix is not analyzed or reported as complete.,12,run validation report,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-5762,5762,"Create a versioned release path, default:",12,promoted release + ablation_release_manifest.json,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-5768,5768,"Include per-cell/per-suite raw/per-run outputs, convergence logs, configs, environment, seeds, verification, protocol, and checksums. The...",12,promoted release + ablation_release_manifest.json,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-5775,5775,Use the scripted ingestion process scripts/promote_evidence.py (Phase 2 task 10; Section 2.4).,12,promoted release + ablation_release_manifest.json,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-5777,5777,Verify promoted bytes equal accepted staging bytes.,12,promoted release + ablation_release_manifest.json,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-5778,5778,Write ablation_release_manifest.json and supersession policy.,12,promoted release + ablation_release_manifest.json,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-5779,5779,Set the promoted release read-only.,12,promoted release + ablation_release_manifest.json,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-5780,5780,"From this point onward, all ablation analyses MUST read exclusively from the promoted path. Staging output is no longer an analytical input.",12,promoted release + ablation_release_manifest.json,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-5785,5785,"Expected scaffold aggregation commands. --ablation-root defaults to the staging tree (results/_ablation), so after promotion the release-...",12,machine-readable ablation statistics,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5806,5806,"Extend or wrap the aggregator for direct SGSM, isolated, cumulative, targeted interaction, cost, convergence, and sensitivity analyses wi...",12,machine-readable ablation statistics,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5810,5810,"For each pre-registered family compute, as valid:",12,machine-readable ablation statistics,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5831,5831,Do not collapse a sign-changing effect into one overall average.,12,machine-readable ablation statistics,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5835,5835,Every component discussion MUST state:,12,supplementary ablation interpretation,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5848,5848,Prohibited inferences include:,12,supplementary ablation interpretation,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-5859,5859,Use the validated promoted-release analyses to generate:,12,ablation tables/figures,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P7
R-5882,5882,Ablation fragments may follow ablation_<tag>.tex. Bind every cell/point to a promoted evidence source. Generate native Word tables from t...,12,ablation tables/figures,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P7
R-5888,5888,The supplementary document MUST include:,12,supplementary ablation section,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P6
R-5912,5912,All scientific paragraphs follow the evidence rules. No result is invented or estimated.,12,supplementary ablation section,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P6
R-5917,5917,Compare final ablation evidence against every component-related main-text claim and rationale.,12,Phase 12 correction tickets / re-frozen main,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-5920,5920,A material contradiction includes:,12,Phase 12 correction tickets / re-frozen main,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-5928,5928,When triggered:,12,Phase 12 correction tickets / re-frozen main,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-5941,5941,A neutral pointer to Supplementary Materials may be added if allowed.,12,Phase 12 correction tickets / re-frozen main,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-5945,5945,Integrate ablation with the frozen non-ablation supplement core.,12,final supplementary PDF/DOCX,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P8
R-5946,5946,Compile standalone supplementary PDF:,12,final supplementary PDF/DOCX,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P8
R-5952,5952,Generate supplementary DOCX with:,12,final supplementary PDF/DOCX,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P8
R-5959,5959,"Validate OOXML, fields, citations, values, and visual layout.",12,final supplementary PDF/DOCX,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P8
R-5960,5960,Verify every main-to-supplement pointer resolves.,12,final supplementary PDF/DOCX,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P8
R-5964,5964,Rebuild from the re-frozen canonical source.,12,final main PDF/DOCX,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P7
R-5965,5965,Confirm no ablation results appear.,12,final main PDF/DOCX,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P7
R-5966,5966,Confirm any neutral supplement pointer is correct.,12,final main PDF/DOCX,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P7
R-5967,5967,"Rerun citation, number, source, field, Word, and cross-format checks.",12,final main PDF/DOCX,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P7
R-5971,5971,Include:,12,reproducibility package,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-5994,5994,"Include, subject to the verified journal checklist:",12,submission package,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P10
R-6012,6012,Author/administrative metadata must be verified. Missing human metadata blocks the upload-ready label but does not justify invention.,12,submission package,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P10
R-6017,6017,Copy only packaged source into a clean location.,12,clean-room rebuild report,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6018,6018,Build main and supplement PDF.,12,clean-room rebuild report,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6019,6019,Generate main and supplement DOCX.,12,clean-room rebuild report,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6020,6020,Update Word fields and reopen.,12,clean-room rebuild report,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6021,6021,Verify all paths are package-relative.,12,clean-room rebuild report,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6022,6022,Verify nothing referenced is missing and nothing unnecessary is included.,12,clean-room rebuild report,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6023,6023,Recompute checksums.,12,clean-room rebuild report,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6027,6027,Repeat targeted R1–R6 review on:,12,final review reports,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",R1
R-6037,6037,All categories must score at least 4/5; no critical/major issue may remain.,12,final review reports,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6041,6041,Record submission commit/SHA and evidence release IDs.,12,final_integrity_audit.md / completion_report.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6042,6042,Make final manifests immutable.,12,final_integrity_audit.md / completion_report.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6043,6043,Record PI/scientific sign-off and available author administrative sign-offs.,12,final_integrity_audit.md / completion_report.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6044,6044,"Create final_integrity_audit.md (Section 3.1) consolidating the complete acceptance evidence and residual caveats, extending the Phase 11...",12,final_integrity_audit.md / completion_report.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6047,6047,"Create completion_report.md with verified achievements, omitted claims, residual caveats, and any administrative blocker.",12,final_integrity_audit.md / completion_report.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6049,6049,Declare the project complete only if every final acceptance criterion passes.,12,final_integrity_audit.md / completion_report.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6054,6054,complete staged and promoted ablation data;,12,complete staged and promoted ablation data,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6055,6055,ablation_execution_manifest.json;,12,ablation_execution_manifest.json,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6056,6056,ablation_release_manifest.json;,12,ablation_release_manifest.json,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6057,6057,raw/per-run/config/environment/seed/checkpoint records under the immutable ablation release;,12,raw/per-run/config/environment/seed/checkpoint records under,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6059,6059,complete machine-readable ablation statistics;,12,complete machine-readable ablation statistics,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6060,6060,ablation tables and figures;,12,ablation tables and figures,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6061,6061,"complete supplementary source, PDF, and DOCX;",12,"complete supplementary source, PDF, and DOCX","Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6062,6062,"final main source, PDF, and DOCX;",12,"final main source, PDF, and DOCX","Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6063,6063,updated claims/citation/artifact/cross-format records;,12,updated claims/citation/artifact/cross-format records,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6064,6064,reproducibility package;,12,reproducibility package,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6065,6065,submission package;,12,submission package,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6066,6066,final review and compliance reports;,12,final review and compliance reports,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6067,6067,final_integrity_audit.md;,12,final_integrity_audit.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6068,6068,completion_report.md.,12,completion_report.md,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6072,6072,configuration-difference validation;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6073,6073,run completeness and seed/MaxFES checks;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6074,6074,code/config/evaluator hash checks;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6075,6075,FP/environment consistency;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6076,6076,staging-to-release byte equality;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6077,6077,strict promoted-source analysis audit;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6078,6078,"statistical schema, family, effect, interval, and determinism checks;",12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6079,6079,table/figure value binding;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6080,6080,supplement cross-reference and standalone build;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6081,6081,main no-ablation scan;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6082,6082,Word OMML/native table/field/citation checks;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6083,6083,clean-room package rebuild;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6084,6084,checksum and manifest validation.,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6088,6088,P2 verifies toggle semantics and component interpretation.,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P2
R-6089,6089,"P3 verifies final ablation estimands, tests, effects, intervals, interactions, and causal wording.",12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P3
R-6091,6091,P4 verifies run protocol and evidence release.,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P4
R-6092,6092,"P5 verifies promotion, commands, hashes, reproducibility, and clean-room build.",12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P5
R-6093,6093,P6 verifies supplementary writing and main correction scope.,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P6
R-6094,6094,P7 verifies final PDFs/figures.,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P7
R-6095,6095,P8 verifies final Word documents and editable sources.,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P8
R-6096,6096,P9 verifies evidence/citation/integrity and no main ablation.,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P9
R-6097,6097,P10 verifies journal and package compliance.,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P10
R-6098,6098,R1–R6 independently review the final package.,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",R1
R-6102,6102,no pre-freeze algorithm change;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P9
R-6103,6103,no partial ablation matrix;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P9
R-6104,6104,no mixed seed/run/budget design;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P9
R-6105,6105,no analysis from staging after promotion;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P9
