requirement_id,line_no,summary,phase,artifact,validation,owner
R-4298,4298,Maintain the Section 9.1 cross-reference labels here: seed manuscript_label from the Phase 4 exhibit plan and keep it current.,7,artifact_binding.csv,Phase 7 validation procedures; Gate 7 review,P5
R-4301,4301,Value-level validation.,7,exhibit_validation_report.md,Phase 7 validation procedures; Gate 7 review,P3
R-4302,4302,Compare every displayed table value with authoritative source.,7,exhibit_validation_report.md,Phase 7 validation procedures; Gate 7 review,P3
R-4303,4303,Sample or fully validate figure points against source arrays.,7,exhibit_validation_report.md,Phase 7 validation procedures; Gate 7 review,P3
R-4304,4304,Check ranks/significance use unrounded data.,7,exhibit_validation_report.md,Phase 7 validation procedures; Gate 7 review,P3
R-4306,4306,Legibility review.,7,visual_qa_report.md,Phase 7 validation procedures; Gate 7 review,P7
R-4307,4307,Inspect at target column/page size and grayscale.,7,visual_qa_report.md,Phase 7 validation procedures; Gate 7 review,P7
R-4308,4308,"Correct layout, not data.",7,visual_qa_report.md,Phase 7 validation procedures; Gate 7 review,P7
R-4310,4310,Orphan and duplication review.,7,exhibit_plan.csv,Phase 7 validation procedures; Gate 7 review,P9
R-4311,4311,Every artifact has a planned discussion.,7,exhibit_plan.csv,Phase 7 validation procedures; Gate 7 review,P9
R-4312,4312,Remove redundant exhibits.,7,exhibit_plan.csv,Phase 7 validation procedures; Gate 7 review,P9
R-4313,4313,Route missing evidence back to Phase 6 rather than hand-authoring.,7,exhibit_plan.csv,Phase 7 validation procedures; Gate 7 review,P9
R-4317,4317,final non-ablation papers/tables/*.tex;,7,papers/tables/*.tex,Phase 7 validation; P5 artifact/hash check at Gate 7,P7
R-4318,4318,semantic Word table sources;,7,papers/tables/ + papers/figures/,Phase 7 validation; P5 artifact/hash check at Gate 7,P8
R-4319,4319,final non-ablation papers/figures/;,7,papers/figures/**,Phase 7 validation; P5 artifact/hash check at Gate 7,P7
R-4320,4320,editable diagram sources;,7,papers/tables/ + papers/figures/,Phase 7 validation; P5 artifact/hash check at Gate 7,P8
R-4321,4321,"notation, equation, algorithm, and parameter artifacts;",7,papers/tables/ + papers/figures/,Phase 7 validation; P5 artifact/hash check at Gate 7,P2
R-4322,4322,created/updated artifact_binding.csv;,7,artifact_binding.csv,Phase 7 validation; P5 artifact/hash check at Gate 7,P5
R-4323,4323,exhibit_validation_report.md;,7,exhibit_validation_report.md,Phase 7 validation; P5 artifact/hash check at Gate 7,P3
R-4324,4324,visual_qa_report.md.,7,visual_qa_report.md,Phase 7 validation; P5 artifact/hash check at Gate 7,P7
R-4328,4328,full table cell comparison;,7,phase_gate_register.csv (Gate 7 validation evidence),Executed in Phase 7 VALIDATION state; evidence at Gate 7,P3
R-4329,4329,figure source/point and metadata checks;,7,phase_gate_register.csv (Gate 7 validation evidence),Executed in Phase 7 VALIDATION state; evidence at Gate 7,P7
R-4330,4330,label uniqueness and cross-reference registry checks;,7,phase_gate_register.csv (Gate 7 validation evidence),Executed in Phase 7 VALIDATION state; evidence at Gate 7,P7
R-4331,4331,caption completeness;,7,phase_gate_register.csv (Gate 7 validation evidence),Executed in Phase 7 VALIDATION state; evidence at Gate 7,P7
R-4332,4332,vector/raster resolution checks;,7,phase_gate_register.csv (Gate 7 validation evidence),Executed in Phase 7 VALIDATION state; evidence at Gate 7,P7
R-4333,4333,grayscale/accessibility review;,7,phase_gate_register.csv (Gate 7 validation evidence),Executed in Phase 7 VALIDATION state; evidence at Gate 7,P7
R-4334,4334,no-ablation artifact scan.,7,phase_gate_register.csv (Gate 7 validation evidence),Executed in Phase 7 VALIDATION state; evidence at Gate 7,P9
R-4338,4338,P2 verifies method artifacts.,7,PHASE_7_gate_report.md,Gate 7 sign-off evidence in phase_gate_register.csv,P2
R-4339,4339,P3 verifies statistical marks and captions.,7,PHASE_7_gate_report.md,Gate 7 sign-off evidence in phase_gate_register.csv,P3
R-4340,4340,P5 verifies generators and source bindings.,7,PHASE_7_gate_report.md,Gate 7 sign-off evidence in phase_gate_register.csv,P5
R-4341,4341,P7 performs final-size visual inspection.,7,PHASE_7_gate_report.md,Gate 7 sign-off evidence in phase_gate_register.csv,P7
R-4342,4342,P8 verifies Word-native source suitability.,7,PHASE_7_gate_report.md,Gate 7 sign-off evidence in phase_gate_register.csv,P8
R-4346,4346,zero hand-typed result values;,7,phase_gate_register.csv (Gate 7 QA evidence),Phase 7 QA checkpoint audit at Gate 7,P5
R-4347,4347,zero unbound exhibit;,7,phase_gate_register.csv (Gate 7 QA evidence),Phase 7 QA checkpoint audit at Gate 7,P5
R-4348,4348,zero unexplained missing input;,7,phase_gate_register.csv (Gate 7 QA evidence),Phase 7 QA checkpoint audit at Gate 7,P7
R-4349,4349,zero illegible main-text artifact;,7,phase_gate_register.csv (Gate 7 QA evidence),Phase 7 QA checkpoint audit at Gate 7,P7
R-4350,4350,no ablation artifact;,7,phase_gate_register.csv (Gate 7 QA evidence),Phase 7 QA checkpoint audit at Gate 7,P9
R-4351,4351,consistent terminology and labels.,7,phase_gate_register.csv (Gate 7 QA evidence),Phase 7 QA checkpoint audit at Gate 7,P7
R-4355,4355,every primary exhibit regenerates from named authoritative inputs;,7,phase_gate_register.csv (Gate 7),Gate 7 acceptance evidence in phase_gate_register.csv,P5
R-4356,4356,every value/point is validated;,7,phase_gate_register.csv (Gate 7),Gate 7 acceptance evidence in phase_gate_register.csv,P3
R-4357,4357,captions are self-contained and scoped;,7,phase_gate_register.csv (Gate 7),Gate 7 acceptance evidence in phase_gate_register.csv,P7
R-4358,4358,method equations/pseudocode/code agree;,7,phase_gate_register.csv (Gate 7),Gate 7 acceptance evidence in phase_gate_register.csv,P2
R-4359,4359,main/supplement split is appropriate;,7,phase_gate_register.csv (Gate 7),Gate 7 acceptance evidence in phase_gate_register.csv,P7
R-4360,4360,Word-native sources exist;,7,phase_gate_register.csv (Gate 7),Gate 7 acceptance evidence in phase_gate_register.csv,P8
R-4361,4361,no ablation appears.,7,phase_gate_register.csv (Gate 7),Gate 7 acceptance evidence in phase_gate_register.csv,P9
R-4365,4365,Phase 7 freezes after P2/P3/P5/P7/P8 sign-off. A later changed analysis output requires exhibit regeneration and revalidation.,7,phase_gate_register.csv (Gate 7),Gate 7 exit record; reopen only via change_request_register.csv (Sec 12.2),P1
R-4394,4394,"All generated outputs plus PHASE_7_gate_report.md with full artifact inventory, source-binding coverage, visual QA, and no-ablation confi...",7,PHASE_7_gate_report.md,Gate 7 deliverable check,P1
R-4399,4399,"Gate 7: P2 + P3 + P5 + P7 + P8 approve. A hand-edited result, unbound artifact, illegible exhibit, or ablation content fails the gate.",7,phase_gate_register.csv (Gate 7),Gate 7 approval record in phase_gate_register.csv,P1
R-4423,4423,Phases 0–7 are frozen;,8,phase_gate_register.csv (Phase 8 entry),Phase 8 entry check recorded in phase_gate_register.csv (Sec 12.1),P1
R-4424,4424,every planned primary number and exhibit is validated;,8,phase_gate_register.csv (Phase 8 entry),Phase 8 entry check recorded in phase_gate_register.csv (Sec 12.1),P3
R-4425,4425,citation set/evidence cards are complete;,8,phase_gate_register.csv (Phase 8 entry),Phase 8 entry check recorded in phase_gate_register.csv (Sec 12.1),P9
R-4426,4426,journal structure is verified.,8,phase_gate_register.csv (Phase 8 entry),Phase 8 entry check recorded in phase_gate_register.csv (Sec 12.1),P10
R-4442,4442,existing draft prose for audit/rewrite only;,8,paragraph_evidence_audit.csv (Phase 8 task 14),Phase 8 source-use / evidence audit; Gate 8,P6
R-4453,4453,Use the deliberate drafting order. Problem formulation and baseline GSK. Proposed method. Experimental setup. Primary results. Discussion...,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4465,4465,Run the per-section evidence loop.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4466,4466,Select accepted claim IDs.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4467,4467,Build paragraph skeleton with claim/evidence anchors.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4468,4468,Insert citations only from approved keys and sanctioned roles.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4469,4469,Bind every number to an analysis/artifact ID while writing.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4470,4470,Add cross-references immediately.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4471,4471,Update claims and citation-usage maps.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4472,4472,"Check scope, limitations, terminology, and budget.",8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4474,4474,Draft problem/baseline section.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P2
R-4475,4475,Separate inherited GSK from new material.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P2
R-4476,4476,Define notation and optimization problem.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P2
R-4478,4478,Draft proposed method.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P2
R-4479,4479,Follow problem → rationale → mechanism → timing → cost → expected behavior → planned test.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P2
R-4481,4481,Mark contribution boundaries.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P2
R-4482,4482,Do not report ablation outcomes.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P2
R-4484,4484,Draft experimental setup.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P4
R-4485,4485,"Evidence release, suites, function sets, dimensions, runs, seeds, pairing, MaxFES, panel, parameters, environment, FP, source-resolution,...",8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P4
R-4488,4488,State strict reference-only empirical rule.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P4
R-4490,4490,Draft primary results.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P3
R-4491,4491,Measurement before interpretation.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P3
R-4492,4492,"Primary suite, inference, effects/intervals, convergence, secondary suites, sensitivity, cost, robustness.",8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P3
R-4494,4494,Report exceptions and losses.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P3
R-4495,4495,No ablation subsection or result.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P3
R-4497,4497,Draft discussion and limitations.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4498,4498,Interpret within evidence.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4499,4499,Label mechanism hypotheses.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4500,4500,"Address same-family, benchmark, dimension, tuning, comparator, statistical, and cost limits.",8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4502,4502,State that component-level ablation is reserved for Supplementary Materials after final algorithm freeze only if a neutral pointer is app...,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4506,4506,Draft related work from evidence cards.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4507,4507,"Comparative synthesis, not bibliography catalogue.",8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4508,4508,Use exact source locators and role map.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4510,4510,Draft introduction and contributions.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4511,4511,Do not promise more than primary evidence and final contribution matrix.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4512,4512,"Contributions about components describe the mechanism and evaluation framework, not unobserved ablation benefits.",8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4515,4515,Draft conclusion.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4516,4516,Primary evidence only.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4517,4517,No ablation claim or new result.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4519,4519,Draft abstract last.,8,papers/main.tex (abstract),Phase 8 validation procedures; Gate 8 review,P6
R-4520,4520,Journal limit.,8,papers/main.tex (abstract),Phase 8 validation procedures; Gate 8 review,P6
R-4521,4521,One or two bound primary numbers.,8,papers/main.tex (abstract),Phase 8 validation procedures; Gate 8 review,P6
R-4522,4522,Honest scope.,8,papers/main.tex (abstract),Phase 8 validation procedures; Gate 8 review,P6
R-4523,4523,No citation if prohibited and no ablation.,8,papers/main.tex (abstract),Phase 8 validation procedures; Gate 8 review,P6
R-4525,4525,Draft non-ablation supplementary content.,8,papers/supplementary.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4526,4526,"Complete tables, curves, pairwise matrices, sensitivity, reproducibility, derivations, traces.",8,papers/supplementary.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4528,4528,"Reserve a clearly marked internal placeholder section ID for Phase 12 ablation, but do not include result text, tables, or guessed conclu...",8,papers/supplementary.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4532,4532,Draft declarations.,8,administrative_gap_register.md + declarations,Phase 8 validation procedures; Gate 8 review,P10
R-4533,4533,Use verified metadata only.,8,administrative_gap_register.md + declarations,Phase 8 validation procedures; Gate 8 review,P10
R-4534,4534,Populate administrative gaps without invention.,8,administrative_gap_register.md + declarations,Phase 8 validation procedures; Gate 8 review,P10
R-4536,4536,Perform claim/citation audit.,8,paragraph_evidence_audit.csv,Phase 8 validation procedures; Gate 8 review,P9
R-4537,4537,Every scientific paragraph has appropriate evidence anchor.,8,paragraph_evidence_audit.csv,Phase 8 validation procedures; Gate 8 review,P9
R-4538,4538,Every citation has usage-map row and evidence-card support.,8,paragraph_evidence_audit.csv,Phase 8 validation procedures; Gate 8 review,P9
R-4539,4539,Every number has authoritative binding.,8,paragraph_evidence_audit.csv,Phase 8 validation procedures; Gate 8 review,P9
R-4541,4541,Perform writing-quality pass.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4542,4542,"Specific, calibrated, non-promotional prose.",8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4543,4543,Remove stock transitions and generic claims.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4544,4544,Preserve facts/citations/numbers.,8,papers/sections/*.tex,Phase 8 validation procedures; Gate 8 review,P6
R-4546,4546,Check page budget (Section 1.5 hard rule).,8,phase_gate_register.csv (page-count row),Phase 8 validation procedures; Gate 8 review,P6
R-4547,4547,"Read the measured typeset page count from the compiled draft PDF's build log (""Output written on ... pages"") — never estimate.",8,phase_gate_register.csv (page-count row),Phase 8 validation procedures; Gate 8 review,P6
R-4549,4549,Compare against the verified target-journal limit recorded at Phase 4 (or the Section 1.5 provisional ceiling when verification is pending).,8,phase_gate_register.csv (page-count row),Phase 8 validation procedures; Gate 8 review,P6
R-4551,4551,"On overflow: migrate non-essential material (extended tables, additional figures, detailed derivations, comprehensive experimental result...",8,phase_gate_register.csv (page-count row),Phase 8 validation procedures; Gate 8 review,P6
R-4555,4555,"Do not shrink artifacts below legibility, delete required declarations, or compress prose past comprehensibility.",8,phase_gate_register.csv (page-count row),Phase 8 validation procedures; Gate 8 review,P6
R-4557,4557,Record the page-count row in papers/governance/phase_gate_register.csv.,8,phase_gate_register.csv (page-count row),Phase 8 validation procedures; Gate 8 review,P6
R-4562,4562,complete canonical main manuscript draft;,8,papers/sections/*.tex,Phase 8 validation; P5 artifact/hash check at Gate 8,P6
R-4563,4563,papers/main.tex draft;,8,papers/main.tex,Phase 8 validation; P5 artifact/hash check at Gate 8,P6
R-4564,4564,pre-ablation papers/supplementary.tex draft;,8,papers/supplementary.tex,Phase 8 validation; P5 artifact/hash check at Gate 8,P6
R-4565,4565,section files;,8,papers/sections/*.tex,Phase 8 validation; P5 artifact/hash check at Gate 8,P6
R-4566,4566,updated claims_evidence_matrix.csv;,8,claims_evidence_matrix.csv,Phase 8 validation; P5 artifact/hash check at Gate 8,P9
R-4567,4567,citation_usage_map.csv;,8,citation_usage_map.csv,Phase 8 validation; P5 artifact/hash check at Gate 8,P9
R-4568,4568,drafting_decisions.md;,8,drafting_decisions.md,Phase 8 validation; P5 artifact/hash check at Gate 8,P6
R-4569,4569,paragraph_evidence_audit.csv;,8,paragraph_evidence_audit.csv,Phase 8 validation; P5 artifact/hash check at Gate 8,P9
R-4570,4570,administrative_gap_register.md updates.,8,administrative_gap_register.md,Phase 8 validation; P5 artifact/hash check at Gate 8,P10
R-4574,4574,claim coverage check;,8,phase_gate_register.csv (Gate 8 validation evidence),Executed in Phase 8 VALIDATION state; evidence at Gate 8,P9
R-4575,4575,citation-set and semantic-role checks;,8,phase_gate_register.csv (Gate 8 validation evidence),Executed in Phase 8 VALIDATION state; evidence at Gate 8,P9
R-4576,4576,number-binding scan;,8,phase_gate_register.csv (Gate 8 validation evidence),Executed in Phase 8 VALIDATION state; evidence at Gate 8,P9
R-4577,4577,cross-reference/label scan;,8,phase_gate_register.csv (Gate 8 validation evidence),Executed in Phase 8 VALIDATION state; evidence at Gate 8,P9
R-4578,4578,acronym/terminology/symbol checks;,8,phase_gate_register.csv (Gate 8 validation evidence),Executed in Phase 8 VALIDATION state; evidence at Gate 8,P6
R-4579,4579,no-ablation keyword/artifact scan;,8,phase_gate_register.csv (Gate 8 validation evidence),Executed in Phase 8 VALIDATION state; evidence at Gate 8,P9
R-4580,4580,page/word budget estimate.,8,phase_gate_register.csv (Gate 8 validation evidence),Executed in Phase 8 VALIDATION state; evidence at Gate 8,P6
R-4584,4584,P2 verifies method prose.,8,PHASE_8_gate_report.md,Gate 8 sign-off evidence in phase_gate_register.csv,P2
R-4585,4585,P3 verifies setup/results/statistical wording.,8,PHASE_8_gate_report.md,Gate 8 sign-off evidence in phase_gate_register.csv,P3
R-4586,4586,P4 verifies protocol/provenance statements.,8,PHASE_8_gate_report.md,Gate 8 sign-off evidence in phase_gate_register.csv,P4
R-4587,4587,P6 performs evidence-aware editorial review.,8,PHASE_8_gate_report.md,Gate 8 sign-off evidence in phase_gate_register.csv,P6
R-4588,4588,P9 independently samples paragraphs against claims/evidence cards.,8,PHASE_8_gate_report.md,Gate 8 sign-off evidence in phase_gate_register.csv,P9
R-4592,4592,every scientific paragraph evidence-anchored;,8,phase_gate_register.csv (Gate 8 QA evidence),Phase 8 QA checkpoint audit at Gate 8,P9
R-4593,4593,no unsupported novelty/superiority;,8,phase_gate_register.csv (Gate 8 QA evidence),Phase 8 QA checkpoint audit at Gate 8,P9
R-4594,4594,no orphan number/citation;,8,phase_gate_register.csv (Gate 8 QA evidence),Phase 8 QA checkpoint audit at Gate 8,P9
R-4595,4595,losses and limitations visible;,8,phase_gate_register.csv (Gate 8 QA evidence),Phase 8 QA checkpoint audit at Gate 8,P9
R-4596,4596,no main-text ablation;,8,phase_gate_register.csv (Gate 8 QA evidence),Phase 8 QA checkpoint audit at Gate 8,P9
R-4597,4597,abstract written last and scoped.,8,phase_gate_register.csv (Gate 8 QA evidence),Phase 8 QA checkpoint audit at Gate 8,P6
R-4601,4601,complete main and non-ablation supplementary source;,8,phase_gate_register.csv (Gate 8),Gate 8 acceptance evidence in phase_gate_register.csv,P6
R-4602,4602,all scientific claims accepted and bound;,8,phase_gate_register.csv (Gate 8),Gate 8 acceptance evidence in phase_gate_register.csv,P9
R-4603,4603,all citations semantically valid;,8,phase_gate_register.csv (Gate 8),Gate 8 acceptance evidence in phase_gate_register.csv,P9
R-4604,4604,all numbers traceable;,8,phase_gate_register.csv (Gate 8),Gate 8 acceptance evidence in phase_gate_register.csv,P9
R-4605,4605,manuscript fits provisional/verified budget;,8,phase_gate_register.csv (Gate 8),Gate 8 acceptance evidence in phase_gate_register.csv,P6
R-4606,4606,no ablation content or guessed result;,8,phase_gate_register.csv (Gate 8),Gate 8 acceptance evidence in phase_gate_register.csv,P9
R-4607,4607,administrative gaps explicit.,8,phase_gate_register.csv (Gate 8),Gate 8 acceptance evidence in phase_gate_register.csv,P10
R-4611,4611,Phase 8 freezes after P2/P3/P4/P6/P9 sign-off. Subsequent changes occur through review tickets and preserve evidence bindings.,8,phase_gate_register.csv (Gate 8),Gate 8 exit record; reopen only via change_request_register.csv (Sec 12.2),P1
R-4640,4640,"All generated outputs plus PHASE_8_gate_report.md with claim/citation/number coverage, page budget, no-ablation proof, and section sign-o...",8,PHASE_8_gate_report.md,Gate 8 deliverable check,P1
R-4645,4645,"Gate 8: P2 + P3 + P4 + P6 + P9 approve. Unsupported prose, semantic citation failure, orphan number, hidden loss, or any ablation result ...",8,phase_gate_register.csv (Gate 8),Gate 8 approval record in phase_gate_register.csv,P1
R-4671,4671,Phases 0–8 are frozen;,9,phase_gate_register.csv (Phase 9 entry),Phase 9 entry check recorded in phase_gate_register.csv (Sec 12.1),P1
R-4672,4672,canonical manuscript source is complete;,9,phase_gate_register.csv (Phase 9 entry),Phase 9 entry check recorded in phase_gate_register.csv (Sec 12.1),P6
R-4673,4673,"equation, exhibit, and citation registries exist (equation_registry.csv, artifact_binding.csv, and the Phase 1 citation maps); the canoni...",9,phase_gate_register.csv (Phase 9 entry),Phase 9 entry check recorded in phase_gate_register.csv (Sec 12.1),P5
R-4677,4677,journal template and Word requirements are known.,9,phase_gate_register.csv (Phase 9 entry),Phase 9 entry check recorded in phase_gate_register.csv (Sec 12.1),P10
R-4704,4704,Freeze the canonical source snapshot.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P5
R-4705,4705,"Record content hash, label registry, citation set, figure/table inventory, and claim-matrix version.",9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P5
R-4708,4708,Build LaTeX main manuscript.,9,papers/DT-GSK.pdf,Phase 9 validation procedures; Gate 9 review,P7
R-4714,4714,Capture complete logs and output checksum.,9,papers/DT-GSK.pdf,Phase 9 validation procedures; Gate 9 review,P7
R-4715,4715,"Resolve undefined references/citations, missing figures, fatal warnings, and harmful overfull boxes.",9,papers/DT-GSK.pdf,Phase 9 validation procedures; Gate 9 review,P7
R-4718,4718,Build pre-ablation supplement.,9,papers/supplementary.pdf,Phase 9 validation procedures; Gate 9 review,P7
R-4724,4724,Ensure it is standalone.,9,papers/supplementary.pdf,Phase 9 validation procedures; Gate 9 review,P7
R-4725,4725,Do not emit a visible empty ablation section.,9,papers/supplementary.pdf,Phase 9 validation procedures; Gate 9 review,P7
R-4727,4727,Build review pack when supported.,9,review pack (internal advisor artifact),Phase 9 validation procedures; Gate 9 review,P7
R-4733,4733,Treat missing-curve logs as defects unless explicitly explained.,9,review pack (internal advisor artifact),Phase 9 validation procedures; Gate 9 review,P7
R-4734,4734,"The review pack is an internal advisor artifact: it reads staging inputs (results/_run_all/..., results/gsk/...), is excluded from public...",9,review pack (internal advisor artifact),Phase 9 validation procedures; Gate 9 review,P7
R-4739,4739,Create or verify Word reference template.,9,word/reference.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4740,4740,"Journal page size, margins, fonts, styles, headings, captions, lists, tables, equations, code/algorithm styles, references, and metadata.",9,word/reference.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4742,4742,Do not distribute proprietary font files.,9,word/reference.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4744,4744,Implement or extend the Word pipeline tooling (tooling to build).,9,papers/scripts/build_docx.py + validate_* scripts,Phase 9 validation procedures; Gate 9 review,P8
R-4745,4745,"Extend papers/scripts/build_docx.py (Sections 4.1 and 9.5, Appendix D.6): add a --supplementary entry point consuming papers/supplementar...",9,papers/scripts/build_docx.py + validate_* scripts,Phase 9 validation procedures; Gate 9 review,P8
R-4752,4752,"Implement the missing validators papers/scripts/validate_docx.py, papers/scripts/validate_cross_format_parity.py, and papers/scripts/vali...",9,papers/scripts/build_docx.py + validate_* scripts,Phase 9 validation procedures; Gate 9 review,P8
R-4755,4755,"Record the implemented commands and the output-filename mapping (build_docx.py writes papers/DT-GSK.docx, not papers/main.docx) in proje...",9,papers/scripts/build_docx.py + validate_* scripts,Phase 9 validation procedures; Gate 9 review,P8
R-4759,4759,Generate main DOCX from canonical source.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4765,4765,Use the OOXML-aware deterministic pipeline from task 6; the output maps to papers/DT-GSK.docx per the recorded filename mapping.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4767,4767,Do not convert the PDF.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4768,4768,"Preserve section structure, fields, citations, tables, equations, figures, footnotes, and hyperlinks.",9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4771,4771,Generate pre-ablation supplementary DOCX.,9,papers/supplementary.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4777,4777,Use the task 6 --supplementary entry point with the same semantic registries and style system.,9,papers/supplementary.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4779,4779,Preserve independent numbering as journal rules require.,9,papers/supplementary.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4781,4781,Generate native OMML.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4782,4782,Convert every equation registry entry to m:oMath or m:oMathPara.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4783,4783,"Verify inline/display distinction, matrices, scripts, operators, accents, delimiters, and special symbols.",9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4785,4785,"Keep numbering as fields, not equation images.",9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4787,4787,Generate native Word tables.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4788,4788,Build w:tbl from semantic table sources.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4789,4789,"Apply header, alignment, width, note, and accessibility properties.",9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4790,4790,Preserve exact values and display precision.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4792,4792,"Generate captions, numbering, and references.",9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4793,4793,"SEQ fields for figures, tables, algorithms, and equations.",9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4794,4794,REF fields for every cross-reference.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4795,4795,bookmarks with stable IDs.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4796,4796,multilevel lists for section numbering.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4798,4798,Generate updateable citations and bibliography.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4799,4799,"Native Word CITATION fields and source store, or approved dynamic reference-manager fields.",9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4801,4801,Native BIBLIOGRAPHY field.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4802,4802,Verify source metadata against the closed corpus and BibTeX.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4804,4804,Generate TOC and lists.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4805,4805,"Native TOC, list of figures, list of tables, and list of algorithms if required.",9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4807,4807,Set update-on-open behavior.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
